#Parameters = {tetrahedral=30; Wp=7.37499975; Ws=15; h=0.762; n=0.125; phi=0; theta=0}
#"Frequency / GHz"	"SZmax(1),Zmax(1) (5) [Phase in Degrees]"
#-----------------------------------------------------------
8.1080000000000	11.319596440492
8.1120000000000	11.214959223562
8.1160000000000	11.110214622806
8.1200000000000	11.005361993375
8.1240000000000	10.900400685259
8.1280000000000	10.795330043233
8.1320000000000	10.690149406805
8.1360000000000	10.584858110167
8.1400000000000	10.479455482134
8.1440000000000	10.373940846097
8.1480000000000	10.268313519967
8.1520000000000	10.162572816115
8.1560000000000	10.056718041322
8.1600000000000	9.9507484967185
8.1640000000000	9.8446634777290
8.1680000000000	9.7384622740130
8.1720000000000	9.6321441694060
8.1760000000000	9.5257084418613
8.1800000000000	9.4191543633882
8.1840000000000	9.3124811999920
8.1880000000000	9.2056882116121
8.1920000000000	9.0987746520591
8.1960000000000	8.9917397689524
8.2000000000000	8.8845828036554
8.2040000000000	8.7773029912110
8.2080000000000	8.6698995602761
8.2120000000000	8.5623717330549
8.2160000000000	8.4547187252314
8.2200000000000	8.3469397459020
8.2240000000000	8.2390339975064
8.2280000000000	8.1310006757568
8.2320000000000	8.0228389695688
8.2360000000000	7.9145480609882
8.2400000000000	7.8061271251202
8.2440000000000	7.6975753300539
8.2480000000000	7.5888918367903
8.2520000000000	7.4800757991651
8.2560000000000	7.3711263637739
8.2600000000000	7.2620426698940
8.2640000000000	7.1528238494064
8.2680000000000	7.0434690267169
8.2720000000000	6.9339773186765
8.2760000000000	6.8243478344985
8.2800000000000	6.7145796756777
8.2840000000000	6.6046719359066
8.2880000000000	6.4946237009910
8.2920000000000	6.3844340487641
8.2960000000000	6.2741020490009
8.3000000000000	6.1636267633294
8.3040000000000	6.0530072451427
8.3080000000000	5.9422425395075
8.3120000000000	5.8313316830752
8.3160000000000	5.7202737039870
8.3200000000000	5.6090676217822
8.3240000000000	5.4977124473017
8.3280000000000	5.3862071825941
8.3320000000000	5.2745508208161
8.3360000000000	5.1627423461349
8.3400000000000	5.0507807336284
8.3440000000000	4.9386649491834
8.3480000000000	4.8263939493933
8.3520000000000	4.7139666814543
8.3560000000000	4.6013820830589
8.3600000000000	4.4886390822905
8.3640000000000	4.3757365975148
8.3680000000000	4.2626735372690
8.3720000000000	4.1494488001522
8.3760000000000	4.0360612747110
8.3800000000000	3.9225098393275
8.3840000000000	3.8087933621013
8.3880000000000	3.6949107007335
8.3920000000000	3.5808607024074
8.3960000000000	3.4666422036676
8.4000000000000	3.3522540302987
8.4040000000000	3.2376949972003
8.4080000000000	3.1229639082621
8.4120000000000	3.0080595562361
8.4160000000000	2.8929807226082
8.4200000000000	2.7777261774665
8.4240000000000	2.6622946793696
8.4280000000000	2.5466849752105
8.4320000000000	2.4308958000823
8.4360000000000	2.3149258771375
8.4400000000000	2.1987739174503
8.4440000000000	2.0824386198714
8.4480000000000	1.9659186708870
8.4520000000000	1.8492127444704
8.4560000000000	1.7323195019335
8.4600000000000	1.6152375917784
8.4640000000000	1.4979656495420
8.4680000000000	1.3805022976447
8.4720000000000	1.2628461452298
8.4760000000000	1.1449957880070
8.4800000000000	1.0269498080902
8.4840000000000	0.90870677383286
8.4880000000000	0.79026523966310
8.4920000000000	0.67162374591475
8.4960000000000	0.55278081865624
8.5000000000000	0.43373496951696
8.5040000000000	0.31448469551176
8.5080000000000	0.19502847886259
8.5120000000000	0.075364786816283
8.5160000000000	-0.044507928537310
8.5200000000000	-0.16459123045380
8.5240000000000	-0.28488669772200
8.5280000000000	-0.40539592485644
8.5320000000000	-0.52612052229237
8.5360000000000	-0.64706211658296
8.5400000000000	-0.76822235060030
8.5440000000000	-0.88960288373874
8.5480000000000	-1.0112053921214
8.5520000000000	-1.1330315688104
8.5560000000000	-1.2550831240195
8.5600000000000	-1.3773617853292
8.5640000000000	-1.4998692979077
8.5680000000000	-1.6226074247321
8.5720000000000	-1.7455779468149
8.5760000000000	-1.8687826634332
8.5800000000000	-1.9922233923617
8.5840000000000	-2.1159019701092
8.5880000000000	-2.2398202521577
8.5920000000000	-2.3639801132074
8.5960000000000	-2.4883834474230
8.6000000000000	-2.6130321686853
8.6040000000000	-2.7379282108460
8.6080000000000	-2.8630735279873
8.6120000000000	-2.9884700946839
8.6160000000000	-3.1141199062710
8.6200000000000	-3.2400249791148
8.6240000000000	-3.3661873508882
8.6280000000000	-3.4926090808504
8.6320000000000	-3.6192922501313
8.6360000000000	-3.7462389620198
8.6400000000000	-3.8734513422572
8.6440000000000	-4.0009315393338
8.6480000000000	-4.1286817247932
8.6520000000000	-4.2567040935378
8.6560000000000	-4.3850008641418
8.6600000000000	-4.5135742791680
8.6640000000000	-4.6424266054900
8.6680000000000	-4.7715601346193
8.6720000000000	-4.9009771830379
8.6760000000000	-5.0306800925362
8.6800000000000	-5.1606712305562
8.6840000000000	-5.2909529905406
8.6880000000000	-5.4215277922870
8.6920000000000	-5.5523980823084
8.6960000000000	-5.6835663341992
8.7000000000000	-5.8150350490073
8.7040000000000	-5.9468067556122
8.7080000000000	-6.0788840111098
8.7120000000000	-6.2112694012025
8.7160000000000	-6.3439655405969
8.7200000000000	-6.4769750734074
8.7240000000000	-6.6103006735662
8.7280000000000	-6.7439450452410
8.7320000000000	-6.8779109232591
8.7360000000000	-7.0122010735386
8.7400000000000	-7.1468182935264
8.7440000000000	-7.2817654126451
8.7480000000000	-7.4170452927454
8.7520000000000	-7.5526608285676
8.7560000000000	-7.6886149482100
8.7600000000000	-7.8249106136059
8.7640000000000	-7.9615508210083
8.7680000000000	-8.0985386014836
8.7720000000000	-8.2358770214117
8.7760000000000	-8.3735691829976
8.7800000000000	-8.5116182247898
8.7840000000000	-8.6500273222077
8.7880000000000	-8.7887996880790
8.7920000000000	-8.9279385731858
8.7960000000000	-9.0674472668204
8.8000000000000	-9.2073290973505
8.8040000000000	-9.3475874327945
8.8080000000000	-9.4882256814072
8.8120000000000	-9.6292472922747
8.8160000000000	-9.7706557559212
8.8200000000000	-9.9124546049250
8.8240000000000	-10.054647414547
8.8280000000000	-10.197237803369
8.8320000000000	-10.340229433943
8.8360000000000	-10.483626013456
8.8400000000000	-10.627431294398
8.8440000000000	-10.771649075256
8.8480000000000	-10.916283201202
8.8520000000000	-11.061337564812
8.8560000000000	-11.206816106784
8.8600000000000	-11.352722816679
8.8640000000000	-11.499061733665
8.8680000000000	-11.645836947285
8.8720000000000	-11.793052598237
8.8760000000000	-11.940712879156
8.8800000000000	-12.088822035430
8.8840000000000	-12.237384366018
8.8880000000000	-12.386404224285
8.8920000000000	-12.535886018852
8.8960000000000	-12.685834214470
8.9000000000000	-12.836253332897
8.9040000000000	-12.987147953803
8.9080000000000	-13.138522715683
8.9120000000000	-13.290382316796
8.9160000000000	-13.442731516113
8.9200000000000	-13.595575134288
8.9240000000000	-13.748918054647
8.9280000000000	-13.902765224195
8.9320000000000	-14.057121654640
8.9360000000000	-14.211992423442
8.9400000000000	-14.367382674877
8.9440000000000	-14.523297621123
8.9480000000000	-14.679742543368
8.9520000000000	-14.836722792938
8.9560000000000	-14.994243792449
8.9600000000000	-15.152311036975
8.9640000000000	-15.310930095252
8.9680000000000	-15.470106610887
8.9720000000000	-15.629846303608
8.9760000000000	-15.790154970529
8.9800000000000	-15.951038487442
8.9840000000000	-16.112502810134
8.9880000000000	-16.274553975733
8.9920000000000	-16.437198104075
8.9960000000000	-16.600441399105
9.0000000000000	-16.764290150302
9.0040000000000	-16.928750734133
9.0080000000000	-17.093829615534
9.0120000000000	-17.259533349428
9.0160000000000	-17.425868582267
9.0200000000000	-17.592842053605
9.0240000000000	-17.760460597710
9.0280000000000	-17.928731145199
9.0320000000000	-18.097660724715
9.0360000000000	-18.267256464635
9.0400000000000	-18.437525594810
9.0440000000000	-18.608475448348
9.0480000000000	-18.780113463426
9.0520000000000	-18.952447185147
9.0560000000000	-19.125484267429
9.0600000000000	-19.299232474939
9.0640000000000	-19.473699685064
9.0680000000000	-19.648893889921
9.0720000000000	-19.824823198421
9.0760000000000	-20.001495838358
9.0800000000000	-20.178920158561
9.0840000000000	-20.357104631077
9.0880000000000	-20.536057853412
9.0920000000000	-20.715788550809
9.0960000000000	-20.896305578585
9.1000000000000	-21.077617924511
9.1040000000000	-21.259734711246
9.1080000000000	-21.442665198824
9.1120000000000	-21.626418787194
9.1160000000000	-21.811005018818
9.1200000000000	-21.996433581317
9.1240000000000	-22.182714310188
9.1280000000000	-22.369857191571
9.1320000000000	-22.557872365077
9.1360000000000	-22.746770126686
9.1400000000000	-22.936560931698
9.1440000000000	-23.127255397762
9.1480000000000	-23.318864307962
9.1520000000000	-23.511398613976
9.1560000000000	-23.704869439307
9.1600000000000	-23.899288082585
9.1640000000000	-24.094666020943
9.1680000000000	-24.291014913470
9.1720000000000	-24.488346604742
9.1760000000000	-24.686673128434
9.1800000000000	-24.886006711013
9.1840000000000	-25.086359775515
9.1880000000000	-25.287744945411
9.1920000000000	-25.490175048562
9.1960000000000	-25.693663121260
9.2000000000000	-25.898222412369
9.2040000000000	-26.103866387558
9.2080000000000	-26.310608733633
9.2120000000000	-26.518463362974
9.2160000000000	-26.727444418068
9.2200000000000	-26.937566276156
9.2240000000000	-27.148843553984
9.2280000000000	-27.361291112673
9.2320000000000	-27.574924062693
9.2360000000000	-27.789757768967
9.2400000000000	-28.005807856088
9.2440000000000	-28.223090213666
9.2480000000000	-28.441621001799
9.2520000000000	-28.661416656679
9.2560000000000	-28.882493896328
9.2600000000000	-29.104869726479
9.2640000000000	-29.328561446596
9.2680000000000	-29.553586656035
9.2720000000000	-29.779963260366
9.2760000000000	-30.007709477841
9.2800000000000	-30.236843846023
9.2840000000000	-30.467385228578
9.2880000000000	-30.699352822231
9.2920000000000	-30.932766163903
9.2960000000000	-31.167645138011
9.3000000000000	-31.404009983960
9.3040000000000	-31.641881303816
9.3080000000000	-31.881280070175
9.3120000000000	-32.122227634223
9.3160000000000	-32.364745734002
9.3200000000000	-32.608856502883
9.3240000000000	-32.854582478253
9.3280000000000	-33.101946610420
9.3320000000000	-33.350972271745
9.3360000000000	-33.601683266008
9.3400000000000	-33.854103838005
9.3440000000000	-34.108258683402
9.3480000000000	-34.364172958826
9.3520000000000	-34.621872292229
9.3560000000000	-34.881382793512
9.3600000000000	-35.142731065420
9.3640000000000	-35.405944214723
9.3680000000000	-35.671049863685
9.3720000000000	-35.938076161832
9.3760000000000	-36.207051798019
9.3800000000000	-36.478006012822
9.3840000000000	-36.750968611246
9.3880000000000	-37.025969975767
9.3920000000000	-37.303041079714
9.3960000000000	-37.582213501009
9.4000000000000	-37.863519436262
9.4040000000000	-38.146991715237
9.4080000000000	-38.432663815705
9.4120000000000	-38.720569878689
9.4160000000000	-39.010744724103
9.4200000000000	-39.303223866824
9.4240000000000	-39.598043533173
9.4280000000000	-39.895240677846
9.4320000000000	-40.194853001291
9.4360000000000	-40.496918967550
9.4400000000000	-40.801477822577
9.4440000000000	-41.108569613049
9.4480000000000	-41.418235205673
9.4520000000000	-41.730516307018
9.4560000000000	-42.045455483874
9.4600000000000	-42.363096184159
9.4640000000000	-42.683482758387
9.4680000000000	-43.006660481711
9.4720000000000	-43.332675576562
9.4760000000000	-43.661575235891
9.4800000000000	-43.993407647040
9.4840000000000	-44.328222016249
9.4880000000000	-44.666068593831
9.4920000000000	-45.006998700011
9.4960000000000	-45.351064751469
9.5000000000000	-45.698320288586
9.5040000000000	-46.048820003426
9.5080000000000	-46.402619768465
9.5120000000000	-46.759776666086
9.5160000000000	-47.120349018864
9.5200000000000	-47.484396420656
9.5240000000000	-47.851979768517
9.5280000000000	-48.223161295462
9.5320000000000	-48.598004604095
9.5360000000000	-48.976574701129
9.5400000000000	-49.358938032802
9.5440000000000	-49.745162521234
9.5480000000000	-50.135317601724
9.5520000000000	-50.529474261017
9.5560000000000	-50.927705076560
9.5600000000000	-51.330084256773
9.5640000000000	-51.736687682337
9.5680000000000	-52.147592948548
9.5720000000000	-52.562879408722
9.5760000000000	-52.982628218700
9.5800000000000	-53.406922382454
9.5840000000000	-53.835846798817
9.5880000000000	-54.269488309348
9.5920000000000	-54.707935747362
9.5960000000000	-55.151279988123
9.6000000000000	-55.599614000220
9.6040000000000	-56.053032898143
9.6080000000000	-56.511633996060
9.6120000000000	-56.975516862807
9.6160000000000	-57.444783378098
9.6200000000000	-57.919537789958
9.6240000000000	-58.399886773378
9.6280000000000	-58.885939490185
9.6320000000000	-59.377807650135
9.6360000000000	-59.875605573205
9.6400000000000	-60.379450253072
9.6440000000000	-60.889461421773
9.6480000000000	-61.405761615498
9.6520000000000	-61.928476241515
9.6560000000000	-62.457733646165
9.6600000000000	-62.993665183898
9.6640000000000	-63.536405287302
9.6680000000000	-64.086091538048
9.6720000000000	-64.642864738703
9.6760000000000	-65.206868985325
9.6800000000000	-65.778251740740
9.6840000000000	-66.357163908417
9.6880000000000	-66.943759906815
9.6920000000000	-67.538197744076
9.6960000000000	-68.140639092917
9.7000000000000	-68.751249365564
9.7040000000000	-69.370197788547
9.7080000000000	-69.997657477152
9.7120000000000	-70.633805509312
9.7160000000000	-71.278822998690
9.7200000000000	-71.932895166693
9.7240000000000	-72.596211413096
9.7280000000000	-73.268965384981
9.7320000000000	-73.951355043601
9.7360000000000	-74.643582728798
9.7400000000000	-75.345855220526
9.7440000000000	-76.058383797030
9.7480000000000	-76.781384289141
9.7520000000000	-77.515077130151
9.7560000000000	-78.259687400648
9.7600000000000	-79.015444867650
9.7640000000000	-79.782584017325
9.7680000000000	-80.561344080519
9.7720000000000	-81.351969050250
9.7760000000000	-82.154707690253
9.7800000000000	-82.969813533620
9.7840000000000	-83.797544870438
9.7880000000000	-84.638164723337
9.7920000000000	-85.491940809680
9.7960000000000	-86.359145489127
9.8000000000000	-87.240055695139
9.8040000000000	-88.134952848938
9.8080000000000	-89.044122754322
9.8120000000000	-89.967855471628
9.8160000000000	-90.906445169022
9.8200000000000	-91.860189949212
9.8240000000000	-92.829391649531
9.8280000000000	-93.814355613243
9.8320000000000	-94.815390429816
9.8360000000000	-95.832807641774
9.8400000000000	-96.866921415641
9.8440000000000	-97.918048174376
9.8480000000000	-98.986506188596
9.8520000000000	-100.07261512379
9.8560000000000	-101.17669554062
9.8600000000000	-102.29906834539
9.8640000000000	-103.44005418762
9.8680000000000	-104.59997280166
9.8720000000000	-105.77914228934
9.8760000000000	-106.97787834049
9.8800000000000	-108.19649338836
9.8840000000000	-109.43529569703
9.8880000000000	-110.69458837790
9.8920000000000	-111.97466833269
9.8960000000000	-113.27582512044
9.9000000000000	-114.59833974650
9.9040000000000	-115.94248337158
9.9080000000000	-117.30851593970
9.9120000000000	-118.69668472399
9.9160000000000	-120.10722279039
9.9200000000000	-121.54034737953
9.9240000000000	-122.99625820826
9.9280000000000	-124.47513569299
9.9320000000000	-125.97713909814
9.9360000000000	-127.50240461417
9.9400000000000	-129.05104337088
9.9440000000000	-130.62313939313
9.9480000000000	-132.21874750754
9.9520000000000	-133.83789121047
9.9560000000000	-135.48056050919
9.9600000000000	-137.14670974994
9.9640000000000	-138.83625544851
9.9680000000000	-140.54907414064
9.9720000000000	-142.28500027163
9.9760000000000	-144.04382414624
9.9800000000000	-145.82528996162
9.9840000000000	-147.62909394783
9.9880000000000	-149.45488264170
9.9920000000000	-151.30225132100
9.9960000000000	-153.17074262681
10.000000000000	-155.05984540239
10.004000000000	-156.96899377689
10.008000000000	-158.89756652180
10.012000000000	-160.84488670700
10.016000000000	-162.81022168190
10.020000000000	-164.79278340453
10.024000000000	-166.79172913914
10.028000000000	-168.80616253882
10.032000000000	-170.83513512606
10.036000000000	-172.87764817901
10.040000000000	-174.93265502642
10.044000000000	-176.99906374820
10.048000000000	-179.07574027290
10.052000000000	178.83848814303
10.056000000000	176.74482907552
10.060000000000	174.64452075989
10.064000000000	172.53882761823
10.068000000000	170.42903552560
10.072000000000	168.31644685894
10.076000000000	166.20237537640
10.080000000000	164.08814097808
10.084000000000	161.97506440194
10.088000000000	159.86446190923
10.092000000000	157.75764001479
10.096000000000	155.65589031606
10.100000000000	153.56048447317
10.104000000000	151.47266938933
10.108000000000	149.39366263707
10.112000000000	147.32464817109
10.116000000000	145.26677236345
10.120000000000	143.22114039086
10.124000000000	141.18881299794
10.128000000000	139.17080365402
10.132000000000	137.16807611460
10.136000000000	135.18154239282
10.140000000000	133.21206114028
10.144000000000	131.26043643094
10.148000000000	129.32741693734
10.152000000000	127.41369548347
10.156000000000	125.51990895530
10.160000000000	123.64663854657
10.164000000000	121.79441031508
10.168000000000	119.96369602285
10.172000000000	118.15491423234
10.176000000000	116.36843163016
10.180000000000	114.60456454972
10.184000000000	112.86358066435
10.188000000000	111.14570082343
10.192000000000	109.45110100498
10.196000000000	107.77991435939
10.200000000000	106.13223332084
10.204000000000	104.50811176435
10.208000000000	102.90756718836
10.212000000000	101.33058290470
10.216000000000	99.777110219550
10.220000000000	98.247070590868
10.224000000000	96.740357749836
10.228000000000	95.256839775269
10.232000000000	93.796361111904
10.236000000000	92.358744524888
10.240000000000	90.943792984308
10.244000000000	89.551291474900
10.248000000000	88.181008727332
10.252000000000	86.832698868507
10.256000000000	85.506102989333
10.260000000000	84.200950629264
10.264000000000	82.916961177657
10.268000000000	81.653845192646
10.272000000000	80.411305638802
10.276000000000	79.189039045264
10.280000000000	77.986736586479
10.284000000000	76.804085087943
10.288000000000	75.640767959596
10.292000000000	74.496466059735
10.296000000000	73.370858492404
10.300000000000	72.263623341339
10.304000000000	71.174438343580
10.308000000000	70.102981505884
10.312000000000	69.048931667066
10.316000000000	68.011969009340
10.320000000000	66.991775521693
10.324000000000	65.988035418245
10.328000000000	65.000435514452
10.332000000000	64.028665563926
10.336000000000	63.072418558536
10.340000000000	62.131390994331
10.344000000000	61.205283105733
10.348000000000	60.293799070312
10.352000000000	59.396647186351
10.356000000000	58.513540025282
10.360000000000	57.644194560965
10.364000000000	56.788332277671
10.368000000000	55.945679258501
10.372000000000	55.115966255900
10.376000000000	54.298928745781
10.380000000000	53.494306966709
10.384000000000	52.701845945474
10.388000000000	51.921295510316
10.392000000000	51.152410292942
10.396000000000	50.394949720440
10.400000000000	49.648677998073
10.404000000000	48.913364083889
10.408000000000	48.188781656002
10.412000000000	47.474709073346
10.416000000000	46.770929330620
10.420000000000	46.077230008114
10.424000000000	45.393403217018
10.428000000000	44.719245540804
10.432000000000	44.054557973195
10.436000000000	43.399145853191
10.440000000000	42.752818797613
10.444000000000	42.115390631546
10.448000000000	41.486679317053
10.452000000000	40.866506880502
10.456000000000	40.254699338786
10.460000000000	39.651086624747
10.464000000000	39.055502512009
10.468000000000	38.467784539483
10.472000000000	37.887773935727
10.476000000000	37.315315543343
10.480000000000	36.750257743589
10.484000000000	36.192452381335
10.488000000000	35.641754690509
10.492000000000	35.098023220136
10.496000000000	34.561119761084
10.500000000000	34.030909273601
10.504000000000	33.507259815725
10.508000000000	32.990042472632
10.512000000000	32.479131286990
10.516000000000	31.974403190365
10.520000000000	31.475737935716
10.524000000000	30.983018031033
10.528000000000	30.496128674127
10.532000000000	30.014957688617
10.536000000000	29.539395461108
10.540000000000	29.069334879606
10.544000000000	28.604671273148
10.548000000000	28.145302352672
10.552000000000	27.691128153126
10.556000000000	27.242050976811
10.560000000000	26.797975337958
10.564000000000	26.358807908532
10.568000000000	25.924457465257
10.572000000000	25.494834837841
10.576000000000	25.069852858408
10.580000000000	24.649426312109
10.584000000000	24.233471888896
10.588000000000	23.821908136452
10.592000000000	23.414655414262
10.596000000000	23.011635848785
10.600000000000	22.612773289744
10.604000000000	22.217993267476
10.608000000000	21.827222951360
10.612000000000	21.440391109267
10.616000000000	21.057428068044
10.620000000000	20.678265674985
10.624000000000	20.302837260290
10.628000000000	19.931077600469
10.632000000000	19.562922882697
10.636000000000	19.198310670069
10.640000000000	18.837179867761
10.644000000000	18.479470690063
10.648000000000	18.125124628259
10.652000000000	17.774084419348
10.656000000000	17.426294015578
10.660000000000	17.081698554765
10.664000000000	16.740244331401
10.668000000000	16.401878768500
10.672000000000	16.066550390196
10.676000000000	15.734208795045
10.680000000000	15.404804630033
10.684000000000	15.078289565267
10.688000000000	14.754616269325
10.692000000000	14.433738385249
10.696000000000	14.115610507181
10.700000000000	13.800188157593
10.704000000000	13.487427765132
10.708000000000	13.177286643032
10.712000000000	12.869722968095
10.716000000000	12.564695760230
10.720000000000	12.262164862515
10.724000000000	11.962090921785
10.728000000000	11.664435369733
10.732000000000	11.369160404496
10.736000000000	11.076228972719
10.740000000000	10.785604752099
10.744000000000	10.497252134367
10.748000000000	10.211136208720
10.752000000000	9.9272227456846
10.756000000000	9.6454781813909
10.760000000000	9.3658696022592
10.764000000000	9.0883647300790
10.768000000000	8.8129319074726
10.772000000000	8.5395400837335
10.776000000000	8.2681588010269
10.780000000000	7.9987581809449
10.784000000000	7.7313089114054
10.788000000000	7.4657822338848
10.792000000000	7.2021499309765
10.796000000000	6.9403843142659
10.800000000000	6.6804582125118
10.804000000000	6.4223449601291
10.808000000000	6.1660183859601
10.812000000000	5.9114528023305
10.816000000000	5.6586229943804
10.820000000000	5.4075042096616
10.824000000000	5.1580721479984
10.828000000000	4.9103029515979
10.832000000000	4.6641731954097
10.836000000000	4.4196598777239
10.840000000000	4.1767404110026
10.844000000000	3.9353926129381
10.848000000000	3.6955946977318
10.852000000000	3.4573252675882
10.856000000000	3.2205633044172
10.860000000000	2.9852881617398
10.864000000000	2.7514795567919
10.868000000000	2.5191175628203
10.872000000000	2.2881826015655
10.876000000000	2.0586554359277
10.880000000000	1.8305171628092
10.884000000000	1.6037492061301
10.888000000000	1.3783333100116
10.892000000000	1.1542515321229
10.896000000000	0.93148623718696
10.900000000000	0.71002009064229
10.904000000000	0.48983605245390
10.908000000000	0.27091737107247
10.912000000000	0.053247577535849
10.916000000000	-0.16318952029017
10.920000000000	-0.37840984333517
10.924000000000	-0.59242904681630
10.928000000000	-0.80526252560113
10.932000000000	-1.0169254194453
10.936000000000	-1.2274326181093
10.940000000000	-1.4367987663552
10.944000000000	-1.6450382688285
10.948000000000	-1.8521652948272
10.952000000000	-2.0581937829610
10.956000000000	-2.2631374457038
10.960000000000	-2.4670097738416
10.964000000000	-2.6698240408194
10.968000000000	-2.8715933069888
10.972000000000	-3.0723304237597
10.976000000000	-3.2720480376575
10.980000000000	-3.4707585942894
10.984000000000	-3.6684743422204
10.988000000000	-3.8652073367640
10.992000000000	-4.0609694436870
10.996000000000	-4.2557723428312
11.000000000000	-4.4496275316563
11.004000000000	-4.6425463287026
11.008000000000	-4.8345398769777
11.012000000000	-5.0256191472691
11.016000000000	-5.2157949413828
11.020000000000	-5.4050778953121
11.024000000000	-5.5934784823368
11.028000000000	-5.7810070160537
11.032000000000	-5.9676736533434
11.036000000000	-6.1534883972710
11.040000000000	-6.3384610999251
11.044000000000	-6.5226014651952
11.048000000000	-6.7059190514892
11.052000000000	-6.8884232743939
11.056000000000	-7.0701234092774
11.060000000000	-7.2510285938362
11.064000000000	-7.4311478305891
11.068000000000	-7.6104899893177
11.072000000000	-7.7890638094552
11.076000000000	-7.9668779024252
11.080000000000	-8.1439407539314
11.084000000000	-8.3202607261994
11.088000000000	-8.4958460601716
11.092000000000	-8.6707048776565
11.096000000000	-8.8448451834334
11.100000000000	-9.0182748673134
11.104000000000	-9.1910017061582
11.108000000000	-9.3630333658573
11.112000000000	-9.5343774032641
11.116000000000	-9.7050412680931
11.120000000000	-9.8750323047785
11.124000000000	-10.044357754294
11.128000000000	-10.213024755936
11.132000000000	-10.381040349074
11.136000000000	-10.548411474857
11.140000000000	-10.715144977898
11.144000000000	-10.881247607913
11.148000000000	-11.046726021335
11.152000000000	-11.211586782894
11.156000000000	-11.375836367161
11.160000000000	-11.539481160068
11.164000000000	-11.702527460394
11.168000000000	-11.864981481226
11.172000000000	-12.026849351383
11.176000000000	-12.188137116819
11.180000000000	-12.348850742000
11.184000000000	-12.508996111246
11.188000000000	-12.668579030055
11.192000000000	-12.827605226397
11.196000000000	-12.986080351987
11.200000000000	-13.144009983524
11.204000000000	-13.301399623920
11.208000000000	-13.458254703494
11.212000000000	-13.614580581150
11.216000000000	-13.770382545527
11.220000000000	-13.925665816134
11.224000000000	-14.080435544455
11.228000000000	-14.234696815044
11.232000000000	-14.388454646585
11.236000000000	-14.541713992948
11.240000000000	-14.694479744212
11.244000000000	-14.846756727678
11.248000000000	-14.998549708857
11.252000000000	-15.149863392441
11.256000000000	-15.300702423261
11.260000000000	-15.451071387221
11.264000000000	-15.600974812214
11.268000000000	-15.750417169032
11.272000000000	-15.899402872242
11.276000000000	-16.047936281064
11.280000000000	-16.196021700220
11.284000000000	-16.343663380772
11.288000000000	-16.490865520946
11.292000000000	-16.637632266940
11.296000000000	-16.783967713718
11.300000000000	-16.929875905787
11.304000000000	-17.075360837963
11.308000000000	-17.220426456124
11.312000000000	-17.365076657947
11.316000000000	-17.509315293630
11.320000000000	-17.653146166610
11.324000000000	-17.796573034257
11.328000000000	-17.939599608563
11.332000000000	-18.082229556818
11.336000000000	-18.224466502271
11.340000000000	-18.366314024783
11.344000000000	-18.507775661466
11.348000000000	-18.648854907313
11.352000000000	-18.789555215815
11.356000000000	-18.929879999570
11.360000000000	-19.069832630877
11.364000000000	-19.209416442323
11.368000000000	-19.348634727363
11.372000000000	-19.487490740881
11.376000000000	-19.625987699752
11.380000000000	-19.764128783385
11.384000000000	-19.901917134263
11.388000000000	-20.039355858472
11.392000000000	-20.176448026221
11.396000000000	-20.313196672352
11.400000000000	-20.449604796842
11.404000000000	-20.585675365299
11.408000000000	-20.721411309448
11.412000000000	-20.856815527605
11.416000000000	-20.991890885151
11.420000000000	-21.126640214991
11.424000000000	-21.261066318008
11.428000000000	-21.395171963514
11.432000000000	-21.528959889682
11.436000000000	-21.662432803985
11.440000000000	-21.795593383616
11.444000000000	-21.928444275910
11.448000000000	-22.060988098751
11.452000000000	-22.193227440980
11.456000000000	-22.325164862791
11.460000000000	-22.456802896121
11.464000000000	-22.588144045041
11.468000000000	-22.719190786127
11.472000000000	-22.849945568838
11.476000000000	-22.980410815882
11.480000000000	-23.110588923573
11.484000000000	-23.240482262194
11.488000000000	-23.370093176339
11.492000000000	-23.499423985258
11.496000000000	-23.628476983201
11.500000000000	-23.757254439744
11.504000000000	-23.885758600122
11.508000000000	-24.013991685548
11.512000000000	-24.141955893534
11.516000000000	-24.269653398200
11.520000000000	-24.397086350585
11.524000000000	-24.524256878948
11.528000000000	-24.651167089067
11.532000000000	-24.777819064531
11.536000000000	-24.904214867033
11.540000000000	-25.030356536649
11.544000000000	-25.156246092123
11.548000000000	-25.281885531139
11.552000000000	-25.407276830598
11.556000000000	-25.532421946878
11.560000000000	-25.657322816105
11.564000000000	-25.781981354406
11.568000000000	-25.906399458169
11.572000000000	-26.030579004293
11.576000000000	-26.154521850435
11.580000000000	-26.278229835255
11.584000000000	-26.401704778655
11.588000000000	-26.524948482019
11.592000000000	-26.647962728442
11.596000000000	-26.770749282962
11.600000000000	-26.893309892788
11.604000000000	-27.015646287518
11.608000000000	-27.137760179363
11.612000000000	-27.259653263363
11.616000000000	-27.381327217598
11.620000000000	-27.502783703398
11.624000000000	-27.624024365552
11.628000000000	-27.745050832512
11.632000000000	-27.865864716592
11.636000000000	-27.986467614167
11.640000000000	-28.106861105867
11.644000000000	-28.227046756772
11.648000000000	-28.347026116597
11.652000000000	-28.466800719885
11.656000000000	-28.586372086184
11.660000000000	-28.705741720234
11.664000000000	-28.824911112144
11.668000000000	-28.943881737565
11.672000000000	-29.062655057869
11.676000000000	-29.181232520317
11.680000000000	-29.299615558229
11.684000000000	-29.417805591148
11.688000000000	-29.535804025009
11.692000000000	-29.653612252294
11.696000000000	-29.771231652198
